날짜,철광석가격,철광석변화율,열연선물가격,열연선물변화율,유연탄가격,유연탄변화율,pmi,pmi변화율
2019-11-29,84.68,0.30798389,495,0,59.76,-0.4,50.2,1.825557809
2019-12-02,88.11,4.050543222,495,0,60.13,0.61914324,50.2,0
2019-12-03,87.65,-0.522074679,498,0.606060606,60.13,0.61914324,50.2,0
2019-12-04,88.27,0.707358813,543,9.036144578,60.13,0.61914324,50.2,0
2019-12-05,88.34,0.079302141,550,1.289134438,60.13,0.61914324,50.2,0
2019-12-06,88.56,0.249037808,555,0.909090909,60.13,0.61914324,50.2,0
2019-12-09,92.04,3.929539295,555,0,60.42,0.482288375,50.2,0
2019-12-10,91.36,-0.738809213,565,1.801801802,60.42,0.482288375,50.2,0
2019-12-11,92.05,0.75525394,565,0,60.42,0.482288375,50.2,0
2019-12-12,92.04,-0.010863661,563,-0.353982301,60.42,0.482288375,50.2,0
2019-12-13,92.27,0.249891352,563,0,60.42,0.482288375,50.2,0
2019-12-16,92.1,-0.184241899,562,-0.177619893,60.4,-0.033101622,50.2,0
2019-12-17,92.09,-0.010857763,558,-0.711743772,60.4,-0.033101622,50.2,0
2019-12-18,91.99,-0.108589423,557,-0.17921147,60.4,-0.033101622,50.2,0
2019-12-19,92,0.010870747,557,0,60.4,-0.033101622,50.2,0
2019-12-20,91.74,-0.282608696,558,0.179533214,60.4,-0.033101622,50.2,0
2019-12-23,91.72,-0.021800741,567,1.612903226,60.36,-0.066225166,50.2,0
2019-12-24,91.7,-0.021805495,556,-1.940035273,60.36,-0.066225166,50.2,0
2019-12-26,91.61,-0.098146129,557,0.179856115,60.36,-0.066225166,50.2,0
2019-12-27,91.55,-0.065495033,557,0,60.36,-0.066225166,50.2,0
2019-12-30,91.52,-0.032768979,559,0.359066427,60.3,-0.099403579,50.2,0
2019-12-31,91.53,0.010926573,559,0,60.3,-0.099403579,50.2,0
2020-01-02,92.58,1.147164864,585,4.651162791,60.3,-0.099403579,50,-0.398406375
2020-01-03,93.41,0.896521927,585,0,60.3,-0.099403579,50,-0.398406375
2020-01-06,93.85,0.471041644,590,0.854700855,60.56,0.431177446,50,-0.398406375
2020-01-07,93.73,-0.127863612,588,-0.338983051,60.56,0.431177446,50,-0.398406375
2020-01-08,94.61,0.938866958,587,-0.170068027,60.56,0.431177446,50,-0.398406375
2020-01-09,93.57,-1.099249551,590,0.511073254,60.56,0.431177446,50,-0.398406375
2020-01-10,93.56,-0.010687186,586,-0.677966102,60.56,0.431177446,50,-0.398406375
2020-01-13,94.03,0.502351432,591,0.853242321,60.56,0,50,-0.398406375
2020-01-14,94.83,0.8507923,581,-1.692047377,60.56,0,50,-0.398406375
2020-01-15,94.59,-0.253084467,581,0,60.56,0,50,-0.398406375
2020-01-16,94.55,-0.042287768,584,0.516351119,60.56,0,50,-0.398406375
2020-01-17,94.81,0.274986779,584,0,60.56,0,50,-0.398406375
2020-01-21,94.8,-0.010547411,582,-0.342465753,60.46,-0.165125495,50,-0.398406375
2020-01-22,94.76,-0.042194093,582,0,60.46,-0.165125495,50,-0.398406375
2020-01-23,94.4,-0.379907134,582,0,60.46,-0.165125495,50,-0.398406375
2020-01-24,94.35,-0.052966102,581,-0.171821306,60.46,-0.165125495,50,-0.398406375
2020-01-27,94.01,-0.36036036,587,1.032702238,60.38,-0.132318889,50,-0.398406375
2020-01-28,93.6,-0.436123817,581,-1.022146508,60.38,-0.132318889,50,-0.398406375
2020-01-29,93.34,-0.277777778,583,0.344234079,60.38,-0.132318889,50,-0.398406375
2020-01-30,92.9,-0.4713949,582,-0.171526587,60.38,-0.132318889,50,-0.398406375
2020-01-31,92.44,-0.495156082,582,0,60.38,-0.132318889,50,-0.398406375
2020-02-03,78.33,-15.263955,582,0,60.64,0.430606161,35.7,-28.6
2020-02-04,81.63,4.212945232,580,-0.343642612,60.64,0.430606161,35.7,-28.6
2020-02-05,79.87,-2.156070072,580,0,60.64,0.430606161,35.7,-28.6
2020-02-06,80.96,1.364717666,578,-0.344827586,60.64,0.430606161,35.7,-28.6
2020-02-07,81.65,0.852272727,579,0.173010381,60.64,0.430606161,35.7,-28.6
2020-02-10,81.25,-0.489895897,579,0,61.6,1.583113456,35.7,-28.6
2020-02-11,83.36,2.596923077,579,0,61.6,1.583113456,35.7,-28.6
2020-02-12,84.47,1.331573896,578,-0.172711572,61.6,1.583113456,35.7,-28.6
2020-02-13,85.14,0.793181011,578,0,61.6,1.583113456,35.7,-28.6
2020-02-14,84.86,-0.328870096,578,0,61.6,1.583113456,35.7,-28.6
2020-02-18,85.43,0.671694556,577,-0.173010381,61.82,0.357142857,35.7,-28.6
2020-02-19,85.7,0.316048227,578,0.173310225,61.82,0.357142857,35.7,-28.6
2020-02-20,86.15,0.525087515,578,0,61.82,0.357142857,35.7,-28.6
2020-02-21,86.42,0.313406849,576,-0.346020761,61.82,0.357142857,35.7,-28.6
2020-02-24,86.56,0.161999537,580,0.694444444,61.34,-0.776447752,35.7,-28.6
2020-02-25,86.73,0.196395564,576,-0.689655172,61.34,-0.776447752,35.7,-28.6
2020-02-26,86.67,-0.069180214,581,0.868055556,61.34,-0.776447752,35.7,-28.6
2020-02-27,86.58,-0.10384216,581,0,61.34,-0.776447752,35.7,-28.6
2020-02-28,86.46,-0.138600139,581,0,61.34,-0.776447752,35.7,-28.6
2020-03-02,87.1,0.740226694,581,0,60.76,-0.945549397,52,45.65826331
2020-03-03,87.14,0.045924225,572,-1.549053356,60.76,-0.945549397,52,45.65826331
2020-03-04,89.63,2.857470737,580,1.398601399,60.76,-0.945549397,52,45.65826331
2020-03-05,90.12,0.546691956,590,1.724137931,60.76,-0.945549397,52,45.65826331
2020-03-06,89.18,-1.043053706,589,-0.169491525,60.76,-0.945549397,52,45.65826331
2020-03-09,88.07,-1.244673694,592,0.509337861,60,-1.25082291,52,45.65826331
2020-03-10,90.15,2.361757693,588,-0.675675676,60,-1.25082291,52,45.65826331
2020-03-11,89.59,-0.621186911,586,-0.340136054,60,-1.25082291,52,45.65826331
2020-03-12,89.48,-0.12278156,580,-1.023890785,60,-1.25082291,52,45.65826331
2020-03-13,90.13,0.726419312,579,-0.172413793,60,-1.25082291,52,45.65826331
2020-03-16,89.99,-0.155331188,572,-1.208981002,59.34,-1.1,52,45.65826331
2020-03-17,89.95,-0.044449383,572,0,59.34,-1.1,52,45.65826331
2020-03-18,90.44,0.544747082,571,-0.174825175,59.34,-1.1,52,45.65826331
2020-03-19,89.97,-0.519681557,571,0,59.34,-1.1,52,45.65826331
2020-03-20,89.57,-0.444592642,570,-0.175131349,59.34,-1.1,52,45.65826331
2020-03-23,88.55,-1.138774143,575,0.877192982,58.52,-1.381867206,52,45.65826331
2020-03-24,88.46,-0.101637493,577,0.347826087,58.52,-1.381867206,52,45.65826331
2020-03-25,88.77,0.350440877,577,0,58.52,-1.381867206,52,45.65826331
2020-03-26,88.6,-0.191506139,573,-0.693240901,58.52,-1.381867206,52,45.65826331
2020-03-27,88.49,-0.124153499,573,0,58.52,-1.381867206,52,45.65826331
2020-03-30,88.22,-0.305119223,573,0,58.32,-0.3417635,52,45.65826331
2020-03-31,88.02,-0.226705962,532,-7.155322862,58.32,-0.3417635,52,45.65826331
2020-04-01,80.34,-8.725289707,539,1.315789474,58.32,-0.3417635,50.8,-2.307692308
2020-04-02,81.73,1.730146876,535,-0.742115028,58.32,-0.3417635,50.8,-2.307692308
2020-04-03,82.38,0.795301603,533,-0.373831776,58.32,-0.3417635,50.8,-2.307692308
2020-04-06,82.49,0.133527555,527,-1.125703565,57.3,-1.748971193,50.8,-2.307692308
2020-04-07,81.9,-0.715238211,515,-2.277039848,57.3,-1.748971193,50.8,-2.307692308
2020-04-08,82.87,1.184371184,518,0.582524272,57.3,-1.748971193,50.8,-2.307692308
2020-04-09,83.35,0.579220466,519,0.193050193,57.3,-1.748971193,50.8,-2.307692308
2020-04-13,83.84,0.587882424,518,-0.192678227,56.62,-1.186736475,50.8,-2.307692308
2020-04-14,84.25,0.489026718,510,-1.544401544,56.62,-1.186736475,50.8,-2.307692308
2020-04-15,84.22,-0.035608309,514,0.784313725,56.62,-1.186736475,50.8,-2.307692308
2020-04-16,84.04,-0.213725956,510,-0.778210117,56.62,-1.186736475,50.8,-2.307692308
2020-04-17,84.17,0.154688244,516,1.176470588,56.62,-1.186736475,50.8,-2.307692308
2020-04-20,84.43,0.308898657,518,0.387596899,54.18,-4.309431296,50.8,-2.307692308
2020-04-21,83.92,-0.604050693,519,0.193050193,54.18,-4.309431296,50.8,-2.307692308
2020-04-22,84.13,0.250238322,520,0.192678227,54.18,-4.309431296,50.8,-2.307692308
2020-04-23,84.04,-0.106977297,520,0,54.18,-4.309431296,50.8,-2.307692308
2020-04-24,83.98,-0.071394574,520,0,54.18,-4.309431296,50.8,-2.307692308
2020-04-27,83.96,-0.023815194,517,-0.576923077,52.28,-3.506829088,50.8,-2.307692308
2020-04-28,83.88,-0.095283468,518,0.193423598,52.28,-3.506829088,50.8,-2.307692308
2020-04-29,83.83,-0.059608965,518,0,52.28,-3.506829088,50.8,-2.307692308
2020-04-30,83.84,0.011928904,516,-0.386100386,52.28,-3.506829088,50.8,-2.307692308
2020-05-01,82.5,-1.598282443,516,0,52.28,-3.506829088,50.6,-0.393700787
2020-05-04,82.15,-0.424242424,515,-0.19379845,50.96,-2.524866106,50.6,-0.393700787
2020-05-05,83.06,1.107729763,461,-10.48543689,50.96,-2.524866106,50.6,-0.393700787
2020-05-06,83.29,0.276908259,468,1.518438178,50.96,-2.524866106,50.6,-0.393700787
2020-05-07,85.93,3.169648217,480,2.564102564,50.96,-2.524866106,50.6,-0.393700787
2020-05-08,86.84,1.059001513,483,0.625,50.96,-2.524866106,50.6,-0.393700787
2020-05-11,86.69,-0.17273146,485,0.414078675,48.72,-4.395604396,50.6,-0.393700787
2020-05-12,87.81,1.291959857,475,-2.06185567,48.72,-4.395604396,50.6,-0.393700787
2020-05-13,88.35,0.614964127,474,-0.210526316,48.72,-4.395604396,50.6,-0.393700787
2020-05-14,88.74,0.441426146,479,1.054852321,48.72,-4.395604396,50.6,-0.393700787
2020-05-15,89.5,0.856434528,473,-1.252609603,48.72,-4.395604396,50.6,-0.393700787
2020-05-18,91.49,2.223463687,472,-0.21141649,49.32,1.231527094,50.6,-0.393700787
2020-05-19,90.65,-0.918133129,473,0.211864407,49.32,1.231527094,50.6,-0.393700787
2020-05-20,91.13,0.529509101,475,0.422832981,49.32,1.231527094,50.6,-0.393700787
2020-05-21,91.2,0.076813344,474,-0.210526316,49.32,1.231527094,50.6,-0.393700787
2020-05-22,91.42,0.24122807,474,0,49.32,1.231527094,50.6,-0.393700787
2020-05-26,91.64,0.240647561,474,0,51,3.406326034,50.6,-0.393700787
2020-05-27,91.81,0.185508512,470,-0.843881857,51,3.406326034,50.6,-0.393700787
2020-05-28,92.05,0.261409433,472,0.425531915,51,3.406326034,50.6,-0.393700787
2020-05-29,92.54,0.532319392,472,0,51,3.406326034,50.6,-0.393700787
2020-06-01,99.16,7.153663281,468,-0.847457627,50.63,-0.725490196,50.9,0.592885375
2020-06-02,100.67,1.522791448,510,8.974358974,50.63,-0.725490196,50.9,0.592885375
2020-06-03,100.4,-0.26820304,515,0.980392157,50.63,-0.725490196,50.9,0.592885375
2020-06-04,98.85,-1.543824701,513,-0.388349515,50.63,-0.725490196,50.9,0.592885375
2020-06-05,100.26,1.426403642,515,0.389863548,50.63,-0.725490196,50.9,0.592885375
2020-06-08,103.41,3.141831239,513,-0.388349515,49.68,-1.876357891,50.9,0.592885375
2020-06-09,102.98,-0.41582052,510,-0.584795322,49.68,-1.876357891,50.9,0.592885375
2020-06-10,102.89,-0.087395611,517,1.37254902,49.68,-1.876357891,50.9,0.592885375
2020-06-11,102.75,-0.136067645,517,0,49.68,-1.876357891,50.9,0.592885375
2020-06-12,103.59,0.817518248,515,-0.386847195,49.68,-1.876357891,50.9,0.592885375
2020-06-15,103.07,-0.501978955,518,0.582524272,48.02,-3.341384863,50.9,0.592885375
2020-06-16,103.46,0.378383623,512,-1.158301158,48.02,-3.341384863,50.9,0.592885375
2020-06-17,103.18,-0.270635995,510,-0.390625,48.02,-3.341384863,50.9,0.592885375
2020-06-18,103.05,-0.12599341,511,0.196078431,48.02,-3.341384863,50.9,0.592885375
2020-06-19,103.04,-0.009704027,511,0,48.02,-3.341384863,50.9,0.592885375
2020-06-22,102.93,-0.106754658,513,0.391389432,45.44,-5.372761349,50.9,0.592885375
2020-06-23,102.85,-0.077722724,503,-1.949317739,45.44,-5.372761349,50.9,0.592885375
2020-06-24,103.12,0.26251823,500,-0.596421471,45.44,-5.372761349,50.9,0.592885375
2020-06-25,103.08,-0.03878976,501,0.2,45.44,-5.372761349,50.9,0.592885375
2020-06-26,103.23,0.145518044,499,-0.399201597,45.44,-5.372761349,50.9,0.592885375
2020-06-29,103.06,-0.16468081,500,0.200400802,44,-3.169014085,50.9,0.592885375
2020-06-30,102.95,-0.106733941,495,-1,44,-3.169014085,50.9,0.592885375
2020-07-01,98.01,-4.798445847,495,0,44,-3.169014085,51.1,0.392927308
2020-07-02,98.94,0.948882767,492,-0.606060606,44,-3.169014085,51.1,0.392927308
2020-07-06,101.54,2.627855266,489,-0.609756098,44.9,2.045454545,51.1,0.392927308
2020-07-07,103.04,1.477250345,488,-0.204498978,44.9,2.045454545,51.1,0.392927308
2020-07-08,105.03,1.93128882,491,0.614754098,44.9,2.045454545,51.1,0.392927308
2020-07-09,104.61,-0.399885747,490,-0.203665988,44.9,2.045454545,51.1,0.392927308
2020-07-10,105.59,0.936812924,491,0.204081633,44.9,2.045454545,51.1,0.392927308
2020-07-13,106.93,1.26905957,485,-1.221995927,45.96,2.360801782,51.1,0.392927308
2020-07-14,107.45,0.486299448,481,-0.824742268,45.96,2.360801782,51.1,0.392927308
2020-07-15,107.57,0.111679851,481,0,45.96,2.360801782,51.1,0.392927308
2020-07-16,107.2,-0.343962071,481,0,45.96,2.360801782,51.1,0.392927308
2020-07-17,107.22,0.018656716,481,0,45.96,2.360801782,51.1,0.392927308
2020-07-20,107.18,-0.037306473,481,0,45.94,-0.043516101,51.1,0.392927308
2020-07-21,107.58,0.373203956,476,-1.03950104,45.94,-0.043516101,51.1,0.392927308
2020-07-22,108.04,0.427588771,475,-0.210084034,45.94,-0.043516101,51.1,0.392927308
2020-07-23,107.78,-0.240651611,475,0,45.94,-0.043516101,51.1,0.392927308
2020-07-24,107.69,-0.083503433,480,1.052631579,45.94,-0.043516101,51.1,0.392927308
2020-07-27,107.46,-0.213576005,475,-1.041666667,45.95,0.021767523,51.1,0.392927308
2020-07-28,107.72,0.241950493,475,0,45.95,0.021767523,51.1,0.392927308
2020-07-29,107.88,0.148533234,475,0,45.95,0.021767523,51.1,0.392927308
2020-07-30,108.05,0.157582499,475,0,45.95,0.021767523,51.1,0.392927308
2020-07-31,108.9,0.786672837,475,0,45.95,0.021767523,51.1,0.392927308
2020-08-03,114.21,4.876033058,475,0,46.11,0.34820457,51,-0.195694716
2020-08-04,115.55,1.173277296,482,1.473684211,46.11,0.34820457,51,-0.195694716
2020-08-05,116.27,0.62310688,478,-0.829875519,46.11,0.34820457,51,-0.195694716
2020-08-06,118.89,2.253375763,482,0.836820084,46.11,0.34820457,51,-0.195694716
2020-08-07,118.07,-0.68971318,483,0.20746888,46.11,0.34820457,51,-0.195694716
2020-08-10,118.34,0.228677903,474,-1.863354037,45.82,-0.628930818,51,-0.195694716
2020-08-11,119.28,0.794321447,469,-1.054852321,45.82,-0.628930818,51,-0.195694716
2020-08-12,120.19,0.762910798,467,-0.426439232,45.82,-0.628930818,51,-0.195694716
2020-08-13,119.86,-0.274565272,467,0,45.82,-0.628930818,51,-0.195694716
2020-08-14,120.14,0.233605874,467,0,45.82,-0.628930818,51,-0.195694716
2020-08-17,120.46,0.266355918,465,-0.428265525,45.12,-1.527717154,51,-0.195694716
2020-08-18,122.75,1.90104599,453,-2.580645161,45.12,-1.527717154,51,-0.195694716
2020-08-19,122.47,-0.228105906,451,-0.441501104,45.12,-1.527717154,51,-0.195694716
2020-08-20,123.74,1.03698865,452,0.22172949,45.12,-1.527717154,51,-0.195694716
2020-08-21,122.79,-0.767738807,452,0,45.12,-1.527717154,51,-0.195694716
2020-08-24,122.57,-0.179167685,452,0,44.93,-0.421099291,51,-0.195694716
2020-08-25,122.34,-0.187647875,448,-0.884955752,44.93,-0.421099291,51,-0.195694716
2020-08-26,122.46,0.098087298,447,-0.223214286,44.93,-0.421099291,51,-0.195694716
2020-08-27,122.39,-0.057161522,449,0.447427293,44.93,-0.421099291,51,-0.195694716
2020-08-28,122.45,0.049023613,447,-0.445434298,44.93,-0.421099291,51,-0.195694716
2020-08-31,122.53,0.065332789,447,0,44.7,-0.511907412,51,-0.195694716
2020-09-01,123.68,0.938545662,508,13.64653244,44.7,-0.511907412,51.5,0.980392157
2020-09-02,126.06,1.924320828,517,1.771653543,44.7,-0.511907412,51.5,0.980392157
2020-09-03,128.38,1.840393463,518,0.193423598,44.7,-0.511907412,51.5,0.980392157
2020-09-04,127.53,-0.6620969,518,0,44.7,-0.511907412,51.5,0.980392157
2020-09-08,128.03,0.392064612,523,0.965250965,44.92,0.492170022,51.5,0.980392157
2020-09-09,126.78,-0.976333672,527,0.764818356,44.92,0.492170022,51.5,0.980392157
2020-09-10,126.77,-0.007887679,527,0,44.92,0.492170022,51.5,0.980392157
2020-09-11,127.43,0.520627909,532,0.948766603,44.92,0.492170022,51.5,0.980392157
2020-09-14,128.86,1.122184729,532,0,46,2.404274265,51.5,0.980392157
2020-09-15,128.01,-0.659630607,535,0.563909774,46,2.404274265,51.5,0.980392157
2020-09-16,126.01,-1.562377939,536,0.186915888,46,2.404274265,51.5,0.980392157
2020-09-17,126.59,0.46028093,538,0.373134328,46,2.404274265,51.5,0.980392157
2020-09-18,127.09,0.394975906,540,0.371747212,46,2.404274265,51.5,0.980392157
2020-09-21,126.01,-0.849791486,540,0,46.5,1.086956522,51.5,0.980392157
2020-09-22,125.73,-0.222204587,547,1.296296296,46.5,1.086956522,51.5,0.980392157
2020-09-23,124.79,-0.747633818,548,0.182815356,46.5,1.086956522,51.5,0.980392157
2020-09-24,123.97,-0.657103935,549,0.182481752,46.5,1.086956522,51.5,0.980392157
2020-09-25,123.81,-0.129063483,549,0,46.5,1.086956522,51.5,0.980392157
2020-09-28,124.21,0.32307568,551,0.364298725,47.24,1.591397849,51.5,0.980392157
2020-09-29,124.02,-0.15296675,546,-0.907441016,47.24,1.591397849,51.5,0.980392157
2020-09-30,123.98,-0.032252862,548,0.366300366,47.24,1.591397849,51.5,0.980392157
2020-10-01,121.43,-2.056783352,550,0.364963504,47.24,1.591397849,51.4,-0.194174757
2020-10-02,120.6,-0.68352137,550,0,47.24,1.591397849,51.4,-0.194174757
2020-10-05,121.03,0.35655058,550,0,49.31,4.381879763,51.4,-0.194174757
2020-10-06,121.84,0.669255556,615,11.81818182,49.31,4.381879763,51.4,-0.194174757
2020-10-07,121.91,0.057452397,624,1.463414634,49.31,4.381879763,51.4,-0.194174757
2020-10-08,122.46,0.45115249,626,0.320512821,49.31,4.381879763,51.4,-0.194174757
2020-10-09,123.49,0.841090968,626,0,49.31,4.381879763,51.4,-0.194174757
2020-10-12,123.25,-0.19434772,631,0.798722045,48.29,-2.068545934,51.4,-0.194174757
2020-10-13,122.43,-0.665314402,625,-0.950871632,48.29,-2.068545934,51.4,-0.194174757
2020-10-14,121.48,-0.775953606,630,0.8,48.29,-2.068545934,51.4,-0.194174757
2020-10-15,121.13,-0.28811327,633,0.476190476,48.29,-2.068545934,51.4,-0.194174757
2020-10-16,121.44,0.255923388,636,0.473933649,48.29,-2.068545934,51.4,-0.194174757
2020-10-19,121.53,0.074110672,639,0.471698113,52.22,8.138330917,51.4,-0.194174757
2020-10-20,121.51,-0.016456842,637,-0.312989045,52.22,8.138330917,51.4,-0.194174757
2020-10-21,121.56,0.041148877,639,0.313971743,52.22,8.138330917,51.4,-0.194174757
2020-10-22,121.34,-0.180980586,639,0,52.22,8.138330917,51.4,-0.194174757
2020-10-23,121.02,-0.263721774,640,0.156494523,52.22,8.138330917,51.4,-0.194174757
2020-10-26,120.75,-0.223103619,640,0,51.51,-1.359632325,51.4,-0.194174757
2020-10-27,120.63,-0.099378882,637,-0.46875,51.51,-1.359632325,51.4,-0.194174757
2020-10-28,120.45,-0.149216613,645,1.25588697,51.51,-1.359632325,51.4,-0.194174757
2020-10-29,120.28,-0.141137401,645,0,51.51,-1.359632325,51.4,-0.194174757
2020-10-30,120.19,-0.074825407,645,0,51.51,-1.359632325,51.4,-0.194174757
2020-11-02,117.69,-2.080039937,645,0,49.5,-3.902154921,52.1,1.361867704
2020-11-03,116.47,-1.036621633,698,8.217054264,49.5,-3.902154921,52.1,1.361867704
2020-11-04,116.84,0.317678372,700,0.286532951,49.5,-3.902154921,52.1,1.361867704
2020-11-05,116.92,0.068469702,699,-0.142857143,49.5,-3.902154921,52.1,1.361867704
2020-11-06,117.63,0.607252822,697,-0.286123033,49.5,-3.902154921,52.1,1.361867704
2020-11-09,119.84,1.878772422,702,0.717360115,49.18,-0.646464646,52.1,1.361867704
2020-11-10,120.3,0.383845127,705,0.427350427,49.18,-0.646464646,52.1,1.361867704
2020-11-11,121.59,1.072319202,706,0.141843972,49.18,-0.646464646,52.1,1.361867704
2020-11-12,121,-0.485237273,711,0.708215297,49.18,-0.646464646,52.1,1.361867704
2020-11-13,120.8,-0.165289256,717,0.843881857,49.18,-0.646464646,52.1,1.361867704
2020-11-16,121.22,0.347682119,714,-0.418410042,52.49,6.730378203,52.1,1.361867704
2020-11-17,122,0.643458175,715,0.140056022,52.49,6.730378203,52.1,1.361867704
2020-11-18,122.29,0.237704918,715,0,52.49,6.730378203,52.1,1.361867704
2020-11-19,122.84,0.449750593,716,0.13986014,52.49,6.730378203,52.1,1.361867704
2020-11-20,123.35,0.41517421,719,0.418994413,52.49,6.730378203,52.1,1.361867704
2020-11-23,123.18,-0.137819214,717,-0.278164117,54.47,3.772147076,52.1,1.361867704
2020-11-24,123.4,0.178600422,715,-0.278940028,54.47,3.772147076,52.1,1.361867704
2020-11-25,123.63,0.186385737,718,0.41958042,54.47,3.772147076,52.1,1.361867704
2020-11-27,124.25,0.501496401,718,0,54.47,3.772147076,52.1,1.361867704
2020-11-30,124.62,0.29778672,719,0.139275766,57.67,5.874793464,52.1,1.361867704
2020-12-01,130.81,4.967099984,719,0,57.67,5.874793464,51.9,-0.383877159
2020-12-02,134.56,2.866753306,800,11.26564673,57.67,5.874793464,51.9,-0.383877159
2020-12-03,135.66,0.817479191,798,-0.25,57.67,5.874793464,51.9,-0.383877159
2020-12-04,141.53,4.326993955,800,0.250626566,57.67,5.874793464,51.9,-0.383877159
2020-12-07,144.34,1.985444782,800,0,62.09,7.664296861,51.9,-0.383877159
2020-12-08,145.04,0.484966052,811,1.375,62.09,7.664296861,51.9,-0.383877159
2020-12-09,146.28,0.854936569,812,0.123304562,62.09,7.664296861,51.9,-0.383877159
2020-12-10,150.7,3.021602406,815,0.369458128,62.09,7.664296861,51.9,-0.383877159
2020-12-11,152.02,0.875912409,814,-0.122699387,62.09,7.664296861,51.9,-0.383877159
2020-12-14,149.6,-1.591895803,814,0,72.03,16.00901917,51.9,-0.383877159
2020-12-15,150.31,0.47459893,847,4.054054054,72.03,16.00901917,51.9,-0.383877159
2020-12-16,150.75,0.292728361,850,0.354191263,72.03,16.00901917,51.9,-0.383877159
2020-12-17,151.37,0.411276949,852,0.235294118,72.03,16.00901917,51.9,-0.383877159
2020-12-18,152.49,0.739908833,851,-0.117370892,72.03,16.00901917,51.9,-0.383877159
2020-12-21,155.11,1.718145452,862,1.292596945,73.83,2.498958767,51.9,-0.383877159
2020-12-22,154.49,-0.39971633,885,2.668213457,73.83,2.498958767,51.9,-0.383877159
2020-12-23,154.5,0.006472911,875,-1.129943503,73.83,2.498958767,51.9,-0.383877159
2020-12-24,155.02,0.336569579,875,0,73.83,2.498958767,51.9,-0.383877159
2020-12-28,155.35,0.212875758,880,0.571428571,79.97,8.316402546,51.9,-0.383877159
